R;G;B
40;124;37
40;124;37
40;125;37
40;125;37
40;125;37
40;125;37
41;126;38
41;126;38
40;126;37
40;126;37
41;127;38
41;127;38
41;127;37
40;127;37
40;127;37
40;127;37
40;126;37
40;126;37
40;126;37
40;126;37
41;127;38
41;127;38
41;127;38
41;127;37
41;126;37
41;126;37
41;126;37
41;127;38
41;128;37
41;128;37
42;129;38
42;129;38
41;129;38
41;129;38
41;129;36
41;129;36
42;130;38
42;130;38
42;130;38
42;128;39
42;128;39
42;128;39
42;128;39
42;127;40
42;127;40
40;124;38
40;124;38
42;125;39
42;125;39
40;124;38
40;124;38
40;124;37
40;124;37
40;124;37
40;125;36
40;125;36
40;125;36
40;125;36
39;124;35
39;124;35
38;123;34
38;123;34
39;124;35
39;124;35
39;124;35
40;125;37
39;123;36
39;123;36
40;124;37
40;124;37
40;123;36
40;123;36
40;123;36
40;123;36
41;124;38
41;124;38
41;124;38
42;126;40
42;126;40
42;125;39
42;125;39
42;125;39
41;125;39
41;125;39
42;127;39
42;127;39
41;127;39
41;127;39
42;128;39
42;128;39
41;128;39
41;128;39
42;129;38
41;129;38
41;129;37
42;130;38
42;130;38
42;128;37
42;128;37
41;127;37
41;127;37
41;127;37
41;126;37
42;126;38
42;126;38
42;126;38
41;125;38
40;124;37
40;124;37
40;124;37
41;125;37
41;125;37
40;124;36
40;124;36
40;124;36
40;124;36
40;124;36
40;123;36
40;123;36
40;123;36
40;123;36
41;124;36
41;124;36
40;123;35
40;123;35
40;124;35
39;123;35
39;123;35
39;123;35
39;123;35
39;123;35
40;124;36
40;124;36
39;123;34
39;123;34
39;122;34
39;122;34
38;122;34
37;121;34
37;121;34
37;120;34
37;120;34
37;120;34
37;120;34
37;120;34
37;120;34
37;120;34
38;122;36
38;122;36
39;123;36
39;123;36
41;125;38
41;125;38
42;125;39
42;125;39
42;126;39
42;126;39
42;125;39
42;125;39
42;125;40
42;125;40
41;125;39
41;125;39
41;124;39
41;124;39
41;124;39
41;124;40
41;124;40
41;124;39
41;124;39
39;123;37
39;123;37
39;123;37
41;124;38
41;124;38
39;122;36
41;124;38
40;124;36
40;125;37
40;125;37
39;125;36
39;125;36
40;126;36
40;126;36
40;126;36
40;126;36
40;127;36
40;127;36
41;127;37
41;126;36
41;126;36
40;126;36
40;126;36
40;126;36
40;126;36
40;126;36
41;126;37
41;126;37
39;124;35
39;124;35
41;125;36
41;125;36
41;125;36
41;124;36
41;124;36
41;124;36
41;124;36
41;125;36
41;125;36
41;126;37
41;126;37
41;126;37
42;126;37
41;126;37
41;126;37
42;126;37
42;126;37
42;126;37
41;125;37
41;125;37
41;125;37
41;125;37
41;125;37
41;124;37
41;124;37
41;124;37
41;124;37
39;123;36
39;123;36
39;123;36
39;123;36
39;122;36
39;122;36
40;123;38
40;123;38
40;123;38
40;122;37
40;123;38
40;123;38
40;123;38
41;124;38
41;124;38
41;124;38
40;124;38
40;124;38
40;124;38
40;124;38
39;124;37
39;124;36
39;124;36
40;125;37
40;125;37
39;124;36
39;124;36
39;124;36
39;124;36
39;124;36
39;124;36
39;124;36
39;124;36
41;126;37
41;126;37
40;125;36
40;125;36
39;124;35
39;124;35
40;124;36
40;124;36
39;123;35
40;124;36
39;123;36
39;123;36
39;122;36
39;122;36
38;121;36
38;120;35
38;120;35
40;122;37
40;122;37
40;123;38
40;123;38
40;123;38
40;123;38
41;123;38
41;123;38
41;124;38
41;124;38
42;125;38
42;125;38
42;126;38
42;126;38
42;127;39
42;127;39
42;127;38
42;127;38
41;126;37
41;126;37
41;126;37
41;126;37
41;127;38
41;126;38
41;126;38
41;126;38
40;126;37
40;126;37
40;126;37
41;125;37
41;125;37
41;125;37
41;127;38
41;127;38
40;126;37
40;126;37
40;126;37
41;127;38
40;126;37
40;126;37
40;125;37
40;125;37
40;125;37
40;125;38
41;126;38
41;126;38
41;126;38
41;126;38
40;126;37
39;125;37
39;125;37
39;125;37
40;124;36
40;124;36
41;125;37
41;125;37
41;125;37
41;125;37
40;126;37
40;126;37
40;126;37
41;127;38
41;127;38
41;127;38
41;127;38
40;127;37
40;127;37
41;127;37
41;128;38
41;128;38
41;128;37
41;128;37
42;129;38
42;130;39
42;130;39
42;130;39
42;130;38
42;130;38
42;130;38
42;130;38
42;130;38
42;130;38
43;132;39
43;132;39
43;132;39
43;132;39
43;132;39
43;132;39
43;132;39
43;132;39
42;131;39
42;131;39
42;131;39
43;131;39
43;131;39
43;131;40
43;131;39
43;131;39
43;130;39
43;130;39
43;130;39
42;130;39
42;130;39
42;130;38
42;130;38
42;130;38
42;130;38
42;130;38
42;129;38
42;129;38
42;129;38
42;129;38
42;130;38
42;130;38
42;129;38
42;129;38
42;129;38
42;129;38
42;130;38
42;130;38
42;130;38
42;130;38
42;130;38
42;130;38
42;130;38
42;130;38
42;130;38
42;131;39
42;131;39
42;131;39
43;131;40
43;131;40
43;131;40
43;131;40
43;131;39
43;131;39
43;131;39
43;131;39
43;132;39
43;132;39
43;132;39
43;132;39
43;132;39
43;132;39
42;132;39
43;132;38
43;132;38
43;133;39
43;133;39
43;133;39
43;134;39
43;134;39
43;134;39
43;134;39
43;135;40
43;135;40
43;135;40
44;136;40
44;136;40
44;136;40
45;137;40
45;137;40
44;136;40
44;136;40
44;136;40
44;136;40
44;136;40
44;136;40
44;137;40
44;137;40
44;136;39
44;136;39
44;136;40
44;136;40
43;135;39
43;135;39
43;135;39
44;135;40
44;135;40
43;134;39
43;134;39
43;134;39
43;134;40
43;134;40
43;133;39
43;133;39
44;134;40
44;134;40
43;133;39
43;133;39
43;133;39
43;133;40
43;133;40
43;133;40
43;133;40
43;132;39
43;132;39
43;132;39
43;133;40
43;133;40
43;133;40
43;133;40
43;133;39
43;133;39
43;133;39
44;134;40
43;134;39
43;134;39
43;134;38
43;134;38
43;135;39
43;135;39
43;135;39
43;135;39
42;135;38
42;135;38
42;135;38
42;135;38
42;135;38
42;135;38
41;135;38
41;135;38
42;135;39
42;135;39
42;135;39
43;136;40
43;136;40
43;136;40
43;136;40
45;137;42
45;137;42
44;136;41
45;138;41
45;138;41
46;138;42
46;138;42
46;138;41
46;138;41
46;139;42
46;139;42
46;139;42
46;139;42
46;139;42
46;139;42
46;139;42
45;138;41
46;139;42
46;139;42
46;139;42
45;137;41
45;137;41
46;138;41
46;138;41
45;137;41
45;137;41
44;136;40
44;136;40
44;136;40
44;136;40
44;137;40
44;137;40
44;137;40
45;137;40
45;137;40
45;137;40
45;137;40
44;136;40
44;136;40
44;136;40
44;136;40
45;137;41
45;137;41
44;137;41
44;137;41
45;137;42
45;137;42
45;137;42
45;137;42
45;137;42
45;136;42
45;136;42
45;136;42
45;136;42
45;136;42
45;136;41
45;136;41
45;136;41
46;137;42
46;137;42
45;137;41
45;137;41
45;137;40
44;136;39
44;136;39
44;137;39
44;137;39
44;137;38
44;137;38
44;137;39
44;137;39
44;137;39
43;136;37
43;136;37
43;136;38
43;136;38
42;136;38
42;136;38
42;135;38
42;135;38
42;135;38
42;135;38
41;133;38
41;133;38
41;133;38
41;133;38
41;133;38
43;133;40
43;133;40
42;132;39
43;133;40
43;133;40
43;133;40
43;133;40
43;133;39
43;133;39
44;134;40
44;134;40
43;134;39
43;134;39
43;134;39
43;134;39
43;134;38
43;134;38
43;134;39
43;134;39
43;134;39
42;134;39
42;134;39
42;134;39
42;134;39
42;133;39
42;133;39
43;134;40
43;134;40
43;134;40
43;134;40
44;134;40
44;134;40
44;134;40
44;134;40
44;135;40
44;135;40
44;136;40
44;136;40
44;136;40
44;136;40
44;136;40
44;136;40
44;136;40
44;137;40
44;137;40
44;137;40
43;136;39
43;136;39
43;137;39
43;137;39
43;136;39
43;136;39
43;136;39
44;137;40
44;137;40
44;137;41
44;137;41
44;137;41
44;136;41
44;136;41
44;136;41
44;136;41
44;136;41
45;137;41
45;137;42
44;137;41
44;137;41
44;137;41
44;137;41
44;137;41
45;138;41
45;138;41
45;138;41
45;138;41
44;138;40
44;138;40
44;138;40
44;138;40
44;138;40
45;139;41
45;139;41
44;139;40
45;139;41
45;139;41
45;139;41
44;139;40
44;139;40
45;140;40
45;140;40
43;139;39
44;139;40
44;139;40
44;140;40
44;140;40
44;140;40
44;140;40
44;140;40
44;140;40
44;140;40
44;140;40
44;140;40
44;140;41
44;140;41
44;140;41
44;139;40
44;139;40
45;140;42
45;140;42
45;140;42
45;140;42
45;141;42
45;140;42
45;140;42
45;140;42
46;142;43
46;142;43
47;142;43
47;142;43
47;142;43
47;142;43
47;143;43
47;143;43
47;142;43
47;142;43
47;142;43
47;142;43
47;142;43
47;142;43
47;143;43
47;143;43
47;143;43
47;142;43
47;142;43
46;142;42
46;142;42
46;142;42
46;142;41
46;142;41
46;142;41
45;141;41
45;141;41
45;141;40
45;141;40
44;140;40
44;140;40
44;140;40
44;140;40
44;140;40
44;140;40
44;140;40
43;139;40
43;139;40
43;139;40
42;138;40
42;138;40
43;138;40
43;138;40
43;138;40
43;138;40
43;138;40
43;137;40
44;138;41
44;138;41
44;138;41
44;138;41
44;138;41
44;138;41
44;138;41
44;138;41
44;138;41
43;138;40
43;138;40
43;137;40
43;137;40
44;138;41
44;138;41
44;138;41
44;138;41
43;137;40
43;137;40
43;137;40
44;138;41
44;138;41
44;137;40
44;137;40
44;137;40
44;137;40
43;137;39
43;137;39
43;137;39
43;136;39
43;136;39
44;137;40
44;137;40
44;137;40
43;136;39
43;136;39
43;136;39
43;136;39
44;138;40
44;137;40
44;137;40
45;137;40
45;137;40
45;137;40
44;137;40
44;137;40
44;138;40
45;138;40
45;138;40
45;138;40
45;138;40
45;138;40
45;138;40
44;138;39
44;138;39
44;138;39
45;139;40
45;139;40
44;138;40
44;138;40
44;138;40
44;138;40
44;138;40
44;138;40
45;139;41
45;139;41
45;139;41
45;139;41
46;139;42
46;139;42
46;139;42
46;139;41
46;139;41
47;140;43
47;140;43
47;140;43
47;140;43
47;140;43
47;141;43
47;141;43
47;140;42
47;140;42
46;140;42
46;140;42
46;140;42
47;141;42
47;141;42
47;141;42
47;140;42
45;139;41
45;139;41
45;139;40
45;139;40
45;139;41
45;139;41
45;139;41
44;138;41
44;138;41
43;137;40
43;137;40
43;137;40
44;137;40
44;137;40
43;136;40
43;136;40
43;136;40
43;135;39
43;135;39
43;135;39
43;134;39
43;134;39
44;135;39
44;135;39
44;135;39
44;135;39
43;134;39
43;134;39
43;134;39
43;134;39
43;134;39
43;134;39
43;134;39
43;134;39
42;133;38
42;133;38
42;133;39
42;133;39
42;133;39
42;133;39
43;133;39
43;133;39
41;132;38
41;132;38
41;132;38
41;132;38
41;132;38
41;132;38
43;134;39
43;134;39
43;134;39
42;132;38
42;132;38
43;133;38
43;133;38
43;133;38
43;133;38
43;133;38
44;133;39
44;133;39
43;133;38
43;133;38
43;133;38
43;133;38
43;133;38
43;133;38
43;133;38
43;133;38
42;133;38
42;133;38
42;133;39
42;133;39
42;134;39
42;134;39
42;134;39
42;134;39
42;134;39
43;134;39
43;134;39
42;134;39
42;134;39
43;134;39
43;134;39
43;134;39
43;135;39
43;135;39
44;136;40
44;136;40
44;136;39
44;137;39
45;138;40
45;138;40
44;138;40
44;138;40
45;139;40
45;139;40
44;139;39
44;139;39
44;138;39
44;138;39
44;138;39
44;138;40
44;138;40
45;139;40
44;138;40
44;138;40
44;138;40
44;138;40
45;139;41
45;139;41
45;139;41
46;139;41
46;139;41
46;139;41
46;139;41
46;139;41
46;139;41
46;139;40
46;139;40
45;138;40
44;137;40
44;137;40
44;137;39
44;137;39
44;137;39
44;137;39
44;136;40
44;136;40
44;135;40
44;135;40
43;135;39
43;135;39
43;135;39
43;135;39
45;136;41
45;136;41
44;136;41
44;136;41
45;136;41
45;136;41
45;136;41
45;136;41
45;136;40
45;136;40
45;136;40
43;134;39
43;134;39
43;134;38
43;134;38
42;133;38
42;133;38
42;133;38
42;133;38
41;132;37
42;132;38
42;132;38
42;132;38
41;131;37
42;132;38
42;132;38
43;133;39
43;133;39
43;134;40
43;134;40
44;135;40
44;135;40
44;135;40
45;137;41
45;137;40
45;137;40
45;138;40
45;138;40
45;138;40
46;139;40
46;139;40
45;138;40
45;138;40
44;138;39
44;138;39
44;138;39
44;136;39
44;136;39
43;135;39
44;135;40
44;134;39
44;134;39
44;134;39
44;134;39
44;134;39
44;133;40
44;133;40
45;134;40
45;134;40
44;133;39
44;133;39
44;133;39
44;133;39
44;133;39
43;132;39
43;132;39
42;132;38
42;132;38
42;132;39
42;131;39
42;131;39
42;131;39
43;132;40
43;132;40
43;132;39
43;132;39
44;133;40
44;133;40
44;133;39
44;133;39
44;133;39
44;135;40
44;135;39
45;136;40
45;136;40
43;135;39
43;135;39
43;135;39
44;135;39
44;135;39
44;135;39
44;135;39
44;135;39
44;136;41
44;136;41
44;135;40
44;135;40
45;136;41
45;136;41
45;136;41
45;136;41
45;136;41
45;136;40
45;136;40
45;136;40
44;136;40
44;136;40
44;136;40
44;136;40
43;136;39
43;136;39
44;137;40
44;137;40
44;137;40
43;136;40
43;136;40
43;137;40
43;137;40
43;137;40
43;137;40
43;137;39
43;137;39
43;137;40
43;137;40
44;138;40
44;138;40
45;137;40
45;137;40
45;137;40
45;137;40
46;137;41
46;137;41
46;137;41
46;137;41
45;136;40
44;136;40
44;136;40
45;136;40
45;136;40
44;135;39
44;135;39
44;134;39
44;134;39
42;133;38
42;133;38
42;131;38
42;131;38
43;131;39
43;131;39
42;130;38
42;131;39
42;131;39
42;131;39
42;131;39
42;131;39
42;131;39
43;132;39
43;132;39
42;131;39
42;131;39
42;132;39
42;132;39
42;132;38
42;132;38
43;133;39
43;133;39
43;133;39
41;132;38
42;132;38
42;132;38
42;132;38
42;133;38
42;133;38
41;133;38
41;133;38
41;133;38
41;133;38
41;133;38
43;135;39
43;135;39
43;135;39
43;135;39
43;135;39
44;136;40
44;136;40
43;135;39
44;136;40
44;136;40
44;136;40
45;137;41
45;137;41
45;137;41
44;137;40
44;137;40
44;137;40
44;137;40
44;137;40
44;137;40
44;137;40
45;137;41
45;137;41
45;137;40
45;137;40
45;137;40
45;137;40
45;137;40
44;137;40
44;137;40
45;137;40
45;137;40
44;136;40
44;136;40
43;135;39
43;135;39
43;133;39
43;133;39
43;133;39
42;132;39
42;132;39
41;131;38
41;131;38
41;131;38
41;130;37
41;130;37
41;129;37
42;129;38
41;129;38
41;129;38
41;128;37
41;128;37
41;128;37
41;128;37
41;127;38
40;126;36
40;126;36
41;126;38
41;126;38
41;126;37
41;125;37
41;125;37
41;126;37
40;125;37
40;125;37
40;125;37
41;126;38
41;126;38
40;127;37
40;127;38
40;127;38
40;127;37
41;128;37
41;128;37
41;129;37
41;129;37
42;129;38
42;129;38
42;130;38
42;130;38
42;129;38
43;130;38
43;130;38
44;131;40
44;131;40
44;132;40
44;132;40
44;132;40
44;132;40
44;132;40
43;131;39
43;131;39
42;130;38
42;131;38
42;131;38
41;130;37
41;130;37
41;130;37
41;130;37
41;129;37
41;129;37
40;129;37
40;129;37
40;128;37
40;127;37
40;127;37
40;127;38
40;127;38
40;125;37
40;125;37
40;126;38
40;126;38
40;125;37
40;125;37
40;126;37
40;126;37
40;126;38
40;126;38
39;126;36
39;126;36
40;126;36
40;126;36
40;126;36
40;126;36
39;125;36
39;125;36
39;125;36
39;125;36
41;127;37
41;127;37
42;128;38
42;128;38
42;128;38
43;129;39
43;129;39
43;130;39
43;130;39
44;131;39
44;131;39
44;131;39
44;131;39
43;131;39
43;131;39
43;131;39
44;134;40
44;134;40
43;134;40
43;134;39
43;134;39
43;134;40
43;134;40
43;134;40
43;134;39
43;134;39
43;134;39
43;134;39
42;133;39
42;133;39
42;133;38
42;133;39
42;133;39
42;133;39
42;133;39
42;133;39
42;133;39
42;133;39
42;133;39
43;133;38
43;133;38
43;133;38
43;133;40
44;133;39
44;133;39
44;133;39
43;132;39
43;132;39
43;132;39
43;132;39
43;132;39
43;132;39
43;131;39
43;131;39
42;131;38
41;130;38
41;130;38
41;130;38
42;130;37
42;130;37
42;131;37
42;131;37
42;131;38
42;131;38
42;130;37
43;130;38
43;130;38
43;131;39
43;131;39
44;131;39
44;131;39
44;131;39
44;131;39
43;131;40
43;130;40
43;130;40
43;130;40
43;130;40
43;130;40
43;130;40
43;130;40
42;131;40
42;131;40
42;131;40
42;131;39
42;131;39
42;131;40
42;131;40
42;131;39
42;131;39
42;131;38
42;131;38
42;132;38
43;132;39
43;132;39
43;132;38
43;132;38
43;132;38
43;132;38
44;132;39
44;132;39
44;132;39
44;132;39
44;132;39
44;132;39
44;131;39
43;131;38
43;131;38
43;131;39
43;131;39
43;131;39
43;130;38
43;130;38
42;130;38
42;130;38
41;130;37
41;130;37
42;130;38
42;130;38
42;130;38
42;131;37
42;131;37
42;130;37
42;130;37
42;130;37
41;131;37
41;131;37
41;131;37
41;131;37
43;131;37
43;131;37
43;131;37
43;131;37
43;131;37
42;130;37
42;130;38
43;130;38
43;130;38
43;130;38
43;130;38
43;130;38
43;130;38
41;130;38
41;130;38
41;130;38
41;130;38
41;130;37
41;130;37
41;130;37
41;131;37
41;131;37
40;130;36
40;130;36
41;132;37
41;132;37
41;132;37
41;131;37
41;132;37
41;132;37
42;132;38
42;132;38
41;131;37
41;131;37
41;131;37
42;131;38
42;131;38
42;131;38
42;131;38
42;131;38
42;131;38
42;132;39
42;131;38
42;131;38
42;131;38
42;131;38
42;131;38
42;131;38
42;131;38
42;132;38
42;132;38
42;132;38
42;132;38
42;132;38
42;132;38
42;132;38
43;132;38
43;133;39
43;133;39
43;133;39
43;133;39
43;133;39
43;133;39
43;133;40
44;133;40
44;133;40
44;132;41
44;132;41
44;132;40
44;132;40
43;131;40
43;130;40
43;130;40
43;130;40
43;130;40
42;129;40
42;129;40
41;129;40
41;129;40
40;128;39
40;128;39
40;128;39
40;128;37
40;128;37
39;128;37
39;128;37
39;129;36
39;129;36
38;128;35
38;128;35
38;129;35
38;129;35
38;129;35
38;129;35
39;130;35
39;130;35
39;132;35
39;132;35
40;132;34
40;132;34
41;133;35
41;133;35
42;134;36
42;134;36
42;135;37
42;135;37
42;135;37
42;135;37
42;135;37
43;135;38
43;135;38
43;135;38
43;135;40
43;135;40
43;134;39
43;134;39
43;134;39
43;134;39
43;134;39
43;134;40
43;134;40
43;134;40
43;134;40
43;134;40
42;134;39
42;134;39
42;134;39
42;134;39
42;134;39
43;135;39
43;135;39
43;135;39
43;135;39
43;135;39
43;135;38
43;135;38
44;135;39
44;135;39
44;135;39
44;136;40
44;136;40
44;136;39
43;136;40
43;136;40
44;137;39
44;137;39
44;137;39
44;137;39
44;137;39
44;137;39
44;137;39
44;137;39
43;136;39
43;136;39
43;136;39
43;136;39
43;136;39
43;136;39
43;136;39
44;137;40
44;137;40
44;136;40
44;136;40
44;136;40
43;135;39
43;135;39
43;135;39
43;135;38
43;135;38
43;135;38
44;135;39
44;135;39
44;135;39
43;135;39
43;135;39
43;135;39
43;135;39
43;135;38
43;135;38
44;136;39
44;136;39
43;135;39
43;135;39
44;135;39
44;135;39
43;135;39
43;135;39
43;135;39
45;136;40
45;136;40
45;137;40
45;137;40
45;136;40
45;136;40
45;136;40
44;135;40
46;136;41
46;136;41
46;136;42
46;136;42
45;134;41
45;134;41
44;134;41
44;134;41
44;134;41
44;134;41
44;133;41
44;133;41
43;133;41
43;133;41
43;133;41
43;133;41
43;133;40
43;133;40
43;134;41
44;134;41
44;134;41
44;134;41
43;134;40
43;134;40
42;134;40
43;134;40
43;134;40
42;134;39
42;134;39
42;134;39
43;134;39
43;134;39
43;134;39
44;135;40
43;135;40
43;135;40
43;135;40
43;134;39
43;135;40
43;135;40
43;135;40
43;135;40
42;134;39
42;134;39
42;134;39
42;134;39
42;134;39
42;133;39
42;133;39
42;133;38
42;133;39
42;133;39
42;133;39
42;133;39
42;132;39
42;132;39
42;132;39
43;133;39
43;133;39
42;132;38
42;132;38
42;132;38
42;132;38
42;132;38
42;132;38
41;131;38
41;131;38
42;132;38
42;132;38
42;132;38
42;132;38
42;132;38
42;133;38
42;133;38
42;133;38
42;133;38
42;133;38
43;134;39
43;134;39
43;134;39
43;134;39
43;134;39
43;134;39
43;134;39
42;133;39
42;133;39
42;134;39
42;134;39
42;134;39
42;134;39
42;134;39
42;134;39
43;133;39
43;133;39
43;133;39
43;134;39
43;134;39
43;134;39
43;134;39
43;134;39
43;134;39
43;134;39
43;134;39
43;134;39
42;133;39
42;133;39
42;133;40
42;133;40
42;133;39
42;133;39
42;133;39
41;133;39
41;133;39
41;133;38
41;133;38
41;133;38
41;133;38
41;133;38
41;134;38
41;133;37
41;134;37
41;134;37
42;134;37
42;134;37
42;135;37
42;135;37
42;135;37
43;135;38
43;135;38
43;134;38
43;134;38
44;135;38
44;135;39
44;135;39
44;135;40
44;134;40
44;134;40
44;134;40
44;134;40
44;134;40
44;134;40
44;134;40
44;134;40
43;134;40
43;134;40
43;135;40
43;135;40
43;135;40
43;135;40
43;135;39
43;135;39
43;135;39
43;135;39
43;135;39
43;135;39
43;135;39
43;135;39
43;135;39
43;135;39
43;135;39
43;136;39
43;136;39
43;136;39
43;136;39
43;136;39
44;137;40
44;137;40
44;137;40
44;137;40
44;137;40
44;136;39
44;136;39
44;135;39
44;135;39
44;135;39
44;135;39
43;135;39
44;135;40
44;135;40
44;134;40
44;134;40
43;134;40
43;134;40
43;134;40
44;135;40
44;135;40
43;134;39
43;134;39
43;134;39
43;134;39
43;133;40
43;133;40
43;133;39
44;133;40
44;133;40
43;133;40
43;133;40
43;133;40
43;133;40
43;133;40
42;133;40
43;134;40
43;134;40
43;134;40
42;134;39
42;134;39
42;135;39
42;135;39
42;136;38
42;136;38
43;136;38
43;136;38
43;136;38
44;136;38
44;136;38
44;136;38
44;136;38
44;136;38
44;136;38
44;135;40
44;135;40
44;135;40
44;135;40
44;135;40
44;135;40
44;135;40
44;135;40
43;135;40
43;135;40
43;135;40
43;134;40
43;134;40
44;135;40
44;135;40
43;134;40
43;134;40
43;134;40
43;134;39
43;134;39
43;134;39
43;134;39
43;134;39
43;134;39
43;134;39
43;134;39
43;134;39
43;133;39
43;133;39
43;133;39
43;134;40
43;134;40
42;132;39
42;132;39
43;133;39
43;133;39
43;133;39
43;133;39
42;133;39
42;133;39
42;133;39
42;133;39
42;133;39
43;134;39
43;134;39
43;134;39
43;134;39
42;135;39
42;135;39
43;135;39
43;136;40
43;136;39
43;136;39
43;136;39
43;136;39
43;136;39
44;136;40
44;136;39
44;136;39
44;136;40
44;136;40
43;136;40
43;136;40
44;136;40
44;136;40
44;136;40
44;136;40
44;136;40
44;136;40
44;137;40
44;137;40
45;137;41
45;137;40
45;137;40
45;137;40
45;137;41
45;137;41
45;136;40
45;136;40
45;136;41
45;136;41
44;135;41
44;135;41
44;135;41
44;135;41
44;135;41
44;135;41
43;135;40
44;135;41
44;135;41
44;135;41
44;135;41
43;134;39
43;134;39
43;134;39
43;134;39
43;134;39
43;134;39
43;134;39
43;134;39
43;134;39
43;134;39
43;134;40
43;134;40
43;134;39
43;134;39
43;134;39
43;134;39
43;134;39
43;134;39
43;134;39
43;134;39
43;134;39
43;134;39
43;134;39
43;134;39
42;133;39
43;134;40
43;134;40
42;133;39
42;133;39
42;133;39
42;133;39
42;133;39
42;135;39
42;135;39
42;135;38
42;135;38
42;135;39
42;135;39
42;135;39
42;135;39
42;135;39
43;136;38
43;136;38
43;136;38
43;136;38
43;136;38
44;136;39
44;136;39
44;136;39
44;136;39
44;136;39
44;135;39
44;135;39
44;135;39
44;135;39
44;135;39
44;135;39
44;135;40
44;135;40
44;135;40
44;135;40
44;135;40
44;135;40
44;135;40
44;134;40
44;134;40
44;134;41
44;134;41
43;134;41
43;134;41
43;133;40
43;133;40
43;134;40
43;134;40
43;134;40
43;134;40
43;134;40
43;135;39
43;135;39
43;135;39
43;136;39
43;136;39
43;136;39
43;136;39
43;136;39
45;138;40
45;138;40
43;136;39
44;137;39
44;137;39
44;136;39
44;135;39
44;135;39
44;134;39
44;134;39
43;133;39
43;133;39
43;133;39
43;133;40
43;133;40
42;132;39
42;132;39
42;132;39
42;132;39
42;132;39
41;132;38
41;133;38
41;133;38
41;133;38
41;133;38
41;133;38
41;133;38
41;133;38
42;133;37
42;133;37
42;134;38
42;134;38
43;133;38
43;133;38
43;133;38
43;132;39
43;132;39
43;132;39
43;132;39
43;132;39
43;131;39
43;131;39
43;131;39
42;132;40
42;132;40
42;131;39
42;131;39
42;131;39
42;131;39
42;132;39
42;132;39
42;132;39
42;132;39
42;132;39
42;132;39
41;132;38
41;132;38
42;133;38
42;133;38
42;133;38
42;133;38
42;133;38
42;133;38
42;133;38
42;133;38
43;133;38
43;133;38
43;133;38
43;132;39
43;132;39
43;132;39
43;132;39
43;132;39
43;132;39
43;132;40
43;132;40
42;131;38
42;131;38
42;130;38
42;130;38
42;130;38
42;129;38
42;129;38
41;129;39
41;129;38
41;129;38
41;129;38
41;129;38
40;130;38
40;130;38
41;131;37
41;131;37
41;131;37
41;131;37
41;131;37
42;131;37
42;131;37
42;131;37
43;132;38
43;132;38
43;132;38
43;132;39
43;132;39
43;132;39
43;132;39
43;132;39
43;132;39
43;131;40
43;131;40
43;131;39
43;131;39
42;131;39
42;131;39
42;130;39
42;130;39
42;130;39
42;130;38
42;130;38
41;130;38
41;130;38
41;130;38
41;129;38
41;129;38
41;130;38
41;130;38
41;130;38
41;130;38
41;130;38
41;130;38
42;130;39
42;130;39
41;130;38
41;130;38
41;130;39
41;130;39
41;130;39
41;130;38
41;130;38
41;130;38
41;129;38
41;129;38
41;129;38
41;129;37
41;129;37
41;129;37
41;129;37
41;129;37
41;129;37
41;129;37
41;130;38
41;130;38
41;130;38
41;130;38
42;130;38
42;130;38
42;130;38
42;130;38
42;130;38
42;130;38
42;130;38
42;130;39
42;131;39
42;131;39
42;131;39
42;131;39
42;131;39
42;131;39
42;131;39
42;131;39
42;131;39
42;131;39
42;131;39
41;130;39
41;130;39
41;130;38
41;130;38
41;130;38
41;130;38
41;130;38
41;130;38
41;131;37
41;131;37
41;131;37
41;131;37
41;131;37
41;131;37
41;131;37
41;131;37
42;131;38
42;131;38
42;131;38
42;131;38
42;130;38
42;130;38
42;130;38
42;130;38
42;130;38
42;130;38
42;130;38
41;129;38
41;129;38
41;129;38
41;129;38
41;129;38
41;129;38
42;129;38
41;129;38
41;129;38
42;129;38
41;128;38
41;128;38
41;128;38
41;128;38
41;128;38
41;128;39
41;128;39
41;128;39
41;128;39
41;128;39
41;128;39
41;128;38
41;128;38
40;128;38
40;128;38
40;128;38
40;128;38
40;129;38
40;129;38
40;129;37
40;129;37
40;130;37
40;130;37
41;130;37
41;130;37
41;130;37
42;132;37
42;132;37
42;132;38
42;132;38
42;132;38
42;132;38
43;132;38
43;132;38
43;132;38
42;131;39
42;131;39
42;130;39
42;130;39
42;130;39
42;129;39
42;129;39
42;129;39
41;129;39
41;129;39
41;129;38
41;129;38
40;129;38
40;129;38
40;129;38
40;129;38
40;129;37
40;129;37
40;129;37
40;129;37
40;129;37
40;129;37
40;129;36
40;129;36
40;129;36
41;130;37
41;130;37
42;130;37
42;130;37
42;130;37
42;130;37
42;129;38
42;129;38
42;129;38
42;129;39
42;128;39
42;128;39
42;128;39
42;127;39
42;127;39
42;127;39
42;127;39
42;127;39
41;127;39
41;127;39
41;127;38
41;127;38
40;126;38
40;126;38
40;126;38
39;126;37
39;126;37
39;126;37
40;127;36
41;128;37
41;128;37
41;128;37
42;128;37
42;128;37
42;128;37
42;128;37
42;129;38
42;129;38
42;128;39
42;128;39
42;128;39
41;128;38
41;128;38
42;129;39
42;129;39
42;129;40
42;129;40
41;129;39
41;129;39
41;129;39
41;129;39
41;130;39
41;130;39
41;130;39
42;130;38
42;130;38
42;130;38
42;130;38
42;129;38
