R;G;B
19;24;14
20;25;16
20;26;15
20;26;15
20;26;15
20;26;15
20;26;15
20;26;15
19;25;14
19;25;14
19;25;14
18;25;13
18;25;13
18;24;14
18;24;14
18;22;15
17;21;14
17;22;15
17;22;15
17;21;14
18;22;15
17;21;14
19;22;16
19;22;16
19;22;17
19;22;17
20;22;16
20;22;16
18;22;16
18;21;15
18;21;15
17;21;15
16;20;14
16;20;14
15;19;13
15;19;13
16;19;14
15;19;13
15;19;13
15;19;13
19;22;14
21;22;16
21;22;16
21;22;16
19;22;16
19;22;16
19;22;16
20;24;15
19;24;14
17;23;13
17;22;13
17;22;13
17;23;13
17;23;13
20;24;15
21;23;15
21;23;15
20;24;16
20;23;16
20;23;16
18;21;17
17;21;17
16;20;15
16;20;15
17;21;14
17;21;14
17;21;13
17;21;13
17;21;13
17;21;13
17;22;13
17;23;14
17;23;14
17;23;14
18;24;15
19;24;15
18;23;15
15;20;14
16;21;15
14;19;13
17;21;15
17;21;15
17;20;15
17;20;15
17;20;15
17;22;14
17;22;14
17;23;14
17;23;13
17;23;13
17;23;13
19;24;15
20;24;15
20;24;15
20;24;15
20;23;16
20;23;16
20;23;15
19;22;14
17;21;14
17;21;14
17;22;14
17;22;14
17;23;14
18;23;15
17;23;16
17;23;16
17;22;15
17;22;15
16;22;15
16;21;15
16;21;15
15;18;15
15;18;15
16;17;15
16;17;15
16;17;15
15;16;15
15;16;15
16;20;15
18;22;16
18;22;16
18;23;16
18;23;16
18;23;15
18;23;15
19;22;14
16;22;13
15;21;12
15;21;12
15;21;11
16;22;13
17;24;13
18;25;13
18;25;13
18;26;14
18;26;14
18;26;14
20;27;16
19;27;15
19;27;14
19;27;14
19;25;14
19;25;14
19;24;14
19;22;15
19;22;15
19;22;15
19;22;14
18;21;13
18;21;13
16;20;12
16;20;12
16;19;12
16;21;13
16;21;13
17;22;14
17;22;14
19;24;16
19;24;16
20;25;16
20;24;15
20;24;15
20;24;15
20;24;15
19;24;14
18;23;13
18;23;13
18;23;13
18;23;14
18;22;13
18;22;13
19;23;15
20;24;16
20;24;16
21;25;17
18;21;15
18;21;15
17;20;14
17;20;14
15;19;13
15;19;13
15;19;13
15;20;12
19;26;14
19;26;14
19;26;14
19;26;14
19;24;15
19;24;15
18;23;14
18;23;14
18;22;14
18;22;14
19;22;15
18;21;14
18;21;14
20;23;15
20;23;15
21;23;16
18;23;15
18;23;15
18;22;14
17;21;14
17;21;14
17;21;14
17;21;14
15;21;13
17;23;12
17;23;12
17;23;12
17;23;12
17;23;13
17;23;13
17;23;13
17;23;13
19;23;14
19;23;14
17;21;13
17;21;13
17;22;13
17;22;13
16;21;12
16;21;12
17;23;13
18;23;14
16;22;13
16;22;13
16;22;13
16;22;13
15;21;11
17;22;13
17;22;13
17;21;12
17;21;12
17;21;13
17;21;13
17;21;13
16;20;12
16;21;13
16;21;13
16;20;13
16;20;13
15;19;13
15;19;13
15;19;12
15;20;12
14;19;11
14;19;11
12;17;11
12;17;11
12;18;10
13;18;10
13;18;10
13;18;10
13;18;10
13;18;10
14;17;12
14;17;12
15;18;13
15;18;13
16;19;14
16;19;14
16;19;14
16;19;14
15;18;14
15;18;14
12;16;12
11;15;12
11;15;12
11;14;11
11;14;11
14;16;13
14;16;12
14;16;12
14;18;13
13;17;11
13;17;11
12;17;10
12;17;10
12;17;10
13;17;10
13;17;10
13;18;11
13;18;11
13;18;11
13;18;11
13;18;11
14;19;12
14;19;12
14;19;12
14;19;12
14;18;13
14;18;13
14;18;13
14;18;13
14;18;13
14;18;13
15;18;14
15;18;14
15;18;14
15;18;14
15;18;14
15;18;14
15;18;14
15;17;15
15;17;15
15;17;15
14;17;15
14;17;15
14;17;15
14;16;15
14;16;14
14;16;14
13;15;14
13;15;14
13;15;12
13;15;12
13;15;12
13;16;12
13;16;12
13;16;12
12;15;11
12;15;11
12;15;11
14;17;12
14;17;12
14;17;13
14;17;13
14;17;13
14;17;13
14;18;13
14;18;13
14;18;13
14;18;13
14;19;12
14;19;12
14;20;12
14;20;12
15;20;12
15;20;12
15;20;13
15;20;13
15;20;13
15;20;13
14;20;13
14;20;13
14;20;13
14;19;12
14;19;12
13;19;12
13;19;12
13;18;11
13;18;11
12;18;11
12;18;11
12;17;10
12;17;10
12;17;10
12;17;10
12;17;10
12;18;10
12;18;10
12;18;10
12;18;10
12;18;10
12;18;10
12;18;9
12;18;9
12;19;10
12;18;8
12;18;8
13;19;10
13;19;10
13;19;9
13;19;9
13;19;10
13;19;10
13;19;10
13;19;9
13;19;9
13;19;9
13;19;10
13;19;10
13;19;10
13;19;10
13;19;10
13;19;9
13;19;9
13;19;9
13;19;9
13;19;9
13;19;9
13;19;9
13;19;9
13;19;9
13;19;9
13;19;9
13;19;9
13;19;9
13;19;9
13;19;9
13;19;9
13;19;9
12;17;9
11;17;9
11;17;9
11;17;9
11;16;10
10;15;9
10;15;9
11;15;10
11;15;10
11;16;10
11;16;10
11;16;10
11;16;10
12;16;11
11;14;11
11;14;11
11;14;11
11;14;11
11;14;11
12;15;11
12;15;11
12;15;11
12;15;11
11;14;10
11;14;10
10;13;8
8;11;6
8;11;6
10;13;8
10;13;8
10;13;8
10;13;8
7;9;6
7;9;6
6;9;6
6;8;6
6;8;6
6;8;6
6;8;6
6;8;6
6;8;6
6;7;5
6;7;5
6;7;5
5;6;5
5;6;5
5;6;5
5;6;5
5;6;5
5;6;5
5;6;5
4;4;4
4;4;4
3;4;4
3;4;4
4;5;4
4;5;4
4;5;4
4;5;4
3;4;3
4;5;4
4;4;3
4;4;3
3;4;3
3;4;3
3;4;3
3;4;3
3;4;3
4;4;3
4;4;3
3;3;3
3;3;3
3;3;3
3;3;3
3;3;3
3;3;3
3;3;3
3;4;3
3;4;3
4;4;3
4;4;4
4;4;4
3;4;3
3;4;3
3;4;3
3;4;3
4;5;3
4;5;3
5;5;4
5;5;5
5;5;5
5;5;5
6;6;6
6;6;6
5;5;4
5;5;4
5;6;4
5;6;4
4;5;4
5;6;5
5;6;5
5;6;5
5;6;5
5;6;5
4;6;4
4;6;4
4;6;4
4;6;4
4;6;4
4;6;4
4;6;4
6;7;5
6;7;5
5;6;5
5;6;5
6;7;6
6;7;6
5;7;5
5;7;5
5;7;5
6;7;6
6;7;6
6;8;6
6;8;6
6;8;6
7;9;7
7;9;7
7;8;6
7;8;6
7;8;6
6;7;6
7;9;8
7;9;8
7;9;8
7;9;8
7;9;8
8;9;8
8;9;8
8;9;8
8;10;8
9;11;9
9;11;8
9;11;8
8;10;8
8;10;8
8;10;8
7;10;7
7;10;7
7;10;7
7;10;7
10;13;9
10;13;9
10;13;9
10;13;8
10;13;8
10;13;8
9;12;8
9;12;8
9;12;8
8;11;8
8;11;8
8;11;8
8;11;8
8;11;8
9;11;9
9;11;9
9;12;9
9;12;9
10;12;9
9;12;9
9;12;9
9;12;8
9;12;8
8;10;7
8;10;7
8;10;7
9;12;9
9;12;9
10;12;9
10;13;9
10;13;9
10;13;9
10;14;9
10;14;9
11;14;9
11;14;9
11;14;9
12;15;11
13;17;12
13;17;12
13;17;11
13;17;11
12;15;9
12;15;9
9;13;10
10;12;10
10;12;10
10;12;10
11;14;12
11;14;12
11;13;11
11;13;11
10;12;10
10;13;11
10;13;11
10;13;11
11;14;11
11;14;11
13;16;12
13;16;12
13;17;12
10;13;9
11;13;9
11;13;9
11;13;9
12;14;11
12;14;11
11;13;10
11;13;10
11;14;11
11;14;11
11;14;11
11;14;11
11;13;10
11;13;10
10;13;9
10;13;10
10;13;10
9;12;9
9;12;9
8;11;8
8;11;8
7;10;8
7;10;8
7;10;8
7;9;8
7;9;8
7;9;8
7;9;8
9;11;9
9;11;9
8;11;9
8;11;9
9;12;9
9;12;9
10;13;10
10;13;10
9;12;9
9;12;9
10;13;10
10;13;10
9;12;9
9;12;9
9;12;8
9;12;9
9;12;9
9;12;10
9;12;10
10;13;10
10;13;10
10;13;10
10;13;10
11;14;11
11;14;11
10;14;10
10;14;10
10;13;9
10;13;9
9;13;9
9;13;9
10;13;10
10;13;10
10;13;10
9;11;9
9;11;9
9;11;9
9;11;10
9;11;10
10;11;9
10;11;9
10;12;10
10;12;10
10;13;10
10;13;10
9;12;9
9;12;9
9;12;10
9;12;10
10;12;10
10;12;10
10;12;10
11;13;11
11;13;11
11;13;11
11;13;11
11;13;11
11;13;11
10;14;10
10;14;10
10;13;10
11;14;10
11;14;10
10;13;9
10;13;9
10;13;9
10;13;9
10;13;9
10;13;9
11;14;11
11;14;11
11;14;11
11;14;11
11;15;10
11;15;10
11;15;11
11;15;11
13;16;12
13;16;12
12;15;11
12;15;11
12;15;11
11;13;10
11;13;10
11;13;10
11;13;12
11;13;12
10;12;10
10;12;10
11;13;11
11;13;11
11;13;12
11;13;12
10;12;11
10;12;11
10;12;11
11;13;11
11;13;11
11;13;11
10;13;11
10;13;11
10;13;11
10;12;9
10;12;9
9;13;9
9;13;9
10;14;10
10;14;10
10;14;10
10;14;10
10;14;10
10;14;10
10;13;9
10;13;9
10;14;9
10;14;9
10;14;9
10;14;9
11;16;10
11;16;10
11;15;10
11;15;10
10;14;10
10;14;10
10;13;10
10;13;10
10;13;10
11;13;11
11;13;11
11;13;12
11;13;12
11;13;11
11;13;11
12;15;13
12;15;12
12;15;12
10;14;11
10;14;11
11;14;11
11;14;11
11;13;11
11;13;11
10;12;10
11;13;12
11;13;12
11;13;12
12;13;12
12;13;12
11;13;12
11;13;12
